n_ranks;n_threads;n_x;n_y;plan;planning;fftw_2d_r2c;plan_flops;
8;48;16384;16384;measure;18.6722;1.87803;0;
8;48;16384;16384;measure;18.8416;2.16914;0;
8;48;16384;16384;measure;18.4558;2.03997;0;
8;48;16384;16384;measure;18.3024;1.70411;0;
8;48;16384;16384;measure;18.1314;1.62742;0;
8;48;16384;16384;measure;18.3723;1.59552;0;
8;48;16384;16384;measure;18.5833;2.00553;0;
8;48;16384;16384;measure;18.5744;1.85494;0;
8;48;16384;16384;measure;18.3494;1.99922;0;
8;48;16384;16384;measure;18.1156;1.73273;0;
8;48;16384;16384;measure;19.1292;1.88736;0;
8;48;16384;16384;measure;17.9826;2.13536;0;
8;48;16384;16384;measure;18.1279;2.08758;0;
8;48;16384;16384;measure;18.4468;2.1848;0;
8;48;16384;16384;measure;19.0847;1.95627;0;
8;48;16384;16384;measure;18.9555;1.86325;0;
8;48;16384;16384;measure;18.5897;2.05622;0;
8;48;16384;16384;measure;19.0451;1.87971;0;
8;48;16384;16384;measure;17.8643;1.80031;0;
8;48;16384;16384;measure;18.892;1.91285;0;
8;48;16384;16384;measure;18.1014;1.93695;0;
8;48;16384;16384;measure;18.6517;2.04084;0;
8;48;16384;16384;measure;18.5507;2.083;0;
8;48;16384;16384;measure;18.0482;2.05392;0;
8;48;16384;16384;measure;18.7126;2.15048;0;
8;48;16384;16384;measure;18.3076;1.63991;0;
8;48;16384;16384;measure;18.5316;1.77618;0;
8;48;16384;16384;measure;18.1845;2.04345;0;
8;48;16384;16384;measure;17.5214;1.62382;0;
8;48;16384;16384;measure;18.1297;1.75068;0;
8;48;16384;16384;measure;18.2456;2.19792;0;
8;48;16384;16384;measure;18.5195;2.12822;0;
8;48;16384;16384;measure;18.234;1.89802;0;
8;48;16384;16384;measure;18.6633;2.06266;0;
16;48;16384;16384;measure;13.843;1.15526;0;
16;48;16384;16384;measure;13.7742;1.11145;0;
16;48;16384;16384;measure;12.5365;1.04396;0;
16;48;16384;16384;measure;13.1482;1.08676;0;
