n_threads;n_x;n_y;plan;run_flag;total;initialization;fft_2d_total;
48;16384;16384;measure;scatter;4.96961;1.13955;3.83006;
48;16384;16384;measure;scatter;4.29448;1.27455;3.01994;
48;16384;16384;measure;scatter;4.08133;1.15908;2.92225;
48;16384;16384;measure;scatter;5.09458;1.25432;3.84026;
48;16384;16384;measure;scatter;4.28373;1.28017;3.00356;
48;16384;16384;measure;scatter;4.52727;1.2927;3.23457;
48;16384;16384;measure;scatter;4.26197;1.25294;3.00904;
48;16384;16384;measure;scatter;3.4625;0.920276;2.54223;
48;16384;16384;measure;scatter;4.48294;1.13206;3.35087;
48;16384;16384;measure;scatter;4.68867;1.17802;3.51065;
48;16384;16384;measure;scatter;4.41323;1.16032;3.25291;
48;16384;16384;measure;scatter;5.11803;1.21617;3.90187;
48;16384;16384;measure;scatter;4.16392;1.26103;2.9029;
48;16384;16384;measure;scatter;5.10759;1.17488;3.93271;
48;16384;16384;measure;scatter;4.91082;1.25666;3.65416;
48;16384;16384;measure;scatter;4.08411;1.16694;2.91717;
48;16384;16384;measure;scatter;4.033;1.14423;2.88876;
48;16384;16384;measure;scatter;4.43529;1.24423;3.19107;
48;16384;16384;measure;scatter;4.09233;1.6712;2.42113;
48;16384;16384;measure;scatter;4.20032;1.30375;2.89657;
48;16384;16384;measure;scatter;5.2542;1.73701;3.51719;
48;16384;16384;measure;scatter;3.93043;1.26942;2.66101;
48;16384;16384;measure;scatter;3.95706;1.23709;2.71997;
48;16384;16384;measure;scatter;4.86551;1.27453;3.59098;
48;16384;16384;measure;scatter;4.52712;1.27168;3.25544;
48;16384;16384;measure;scatter;4.34997;1.22373;3.12624;
48;16384;16384;measure;scatter;4.55252;1.25305;3.29948;
48;16384;16384;measure;scatter;4.17361;1.13905;3.03456;
48;16384;16384;measure;scatter;4.49693;1.17065;3.32628;
48;16384;16384;measure;scatter;4.01129;1.15763;2.85366;
48;16384;16384;measure;scatter;3.9894;1.21191;2.77749;
48;16384;16384;measure;scatter;4.37054;1.16596;3.20457;
48;16384;16384;measure;scatter;4.86777;1.22283;3.64494;
48;16384;16384;measure;scatter;4.02491;1.06603;2.95888;
48;16384;16384;measure;scatter;4.30676;1.00563;3.30113;
48;16384;16384;measure;scatter;3.916;1.15552;2.76048;
48;16384;16384;measure;scatter;3.99028;1.06122;2.92906;
48;16384;16384;measure;scatter;4.31727;1.06577;3.2515;
48;16384;16384;measure;scatter;3.9978;1.04641;2.95139;
48;16384;16384;measure;scatter;3.82485;1.00531;2.81953;
48;16384;16384;measure;scatter;4.18855;1.16391;3.02465;
48;16384;16384;measure;scatter;3.99704;1.04758;2.94947;
48;16384;16384;measure;scatter;3.84041;1.07437;2.76603;
48;16384;16384;measure;scatter;4.65106;1.19008;3.46098;
48;16384;16384;measure;scatter;3.95069;1.09311;2.85758;
48;16384;16384;measure;scatter;4.05369;1.01084;3.04285;
48;16384;16384;measure;scatter;3.96424;1.1047;2.85954;
48;16384;16384;measure;scatter;4.11745;1.02101;3.09643;
48;16384;16384;measure;scatter;4.22916;1.70079;2.52836;
48;16384;16384;measure;scatter;4.12467;1.39558;2.7291;
48;16384;16384;measure;scatter;4.16046;1.0022;3.15826;
48;16384;16384;measure;scatter;4.15404;1.09589;3.05814;
48;16384;16384;measure;scatter;4.20008;1.78264;2.41744;
48;16384;16384;measure;scatter;4.03613;1.57901;2.45712;
48;16384;16384;measure;scatter;4.17811;2.00732;2.17079;
48;16384;16384;measure;scatter;4.17194;1.08059;3.09134;
48;16384;16384;measure;scatter;3.94034;1.02078;2.91956;
48;16384;16384;measure;scatter;3.9445;1.73761;2.20689;
48;16384;16384;measure;scatter;4.28841;1.07936;3.20905;
48;16384;16384;measure;scatter;4.04543;1.20853;2.8369;
48;16384;16384;measure;scatter;4.05538;1.08683;2.96855;
48;16384;16384;measure;scatter;4.12182;1.07364;3.04818;
48;16384;16384;measure;scatter;3.92194;1.08315;2.83879;
48;16384;16384;measure;scatter;4.23686;1.01116;3.2257;
48;16384;16384;measure;scatter;3.94164;1.0909;2.85074;
48;16384;16384;measure;scatter;4.16012;1.05443;3.1057;
48;16384;16384;measure;scatter;4.20523;1.03531;3.16993;
48;16384;16384;measure;scatter;4.31236;1.96851;2.34385;
48;16384;16384;measure;scatter;4.14211;1.06776;3.07435;
48;16384;16384;measure;scatter;3.9669;1.67894;2.28795;
48;16384;16384;measure;scatter;3.94061;0.948752;2.99186;
48;16384;16384;measure;scatter;4.01804;1.63338;2.38465;
48;16384;16384;measure;scatter;3.97125;1.73059;2.24066;
48;16384;16384;measure;scatter;4.05313;1.13018;2.92295;
48;16384;16384;measure;scatter;3.82986;1.05842;2.77144;
48;16384;16384;measure;scatter;4.15043;1.0693;3.08113;
48;16384;16384;measure;scatter;4.09202;1.53353;2.55849;
48;16384;16384;measure;scatter;3.99494;1.5116;2.48334;
48;16384;16384;measure;scatter;3.9798;1.28189;2.69791;
48;16384;16384;measure;scatter;3.95062;1.10434;2.84628;
48;16384;16384;measure;scatter;3.86799;1.12245;2.74554;
48;16384;16384;measure;scatter;4.01016;1.06382;2.94634;
48;16384;16384;measure;scatter;4.12914;1.058;3.07114;
