n_ranks;n_threads;n_x;n_y;plan;planning;fftw_2d_r2c;plan_flops;
1;128;16384;16384;estimate;0.0198403;28.7256;1.27229e+10;
1;128;16384;16384;estimate;0.019824;3.74135;1.27229e+10;
1;128;16384;16384;estimate;0.0198683;3.83103;1.27229e+10;
1;128;16384;16384;estimate;0.0198274;3.7409;1.27229e+10;
1;128;16384;16384;estimate;0.0197942;3.65631;1.27229e+10;
1;128;16384;16384;estimate;0.0197765;3.65337;1.27229e+10;
1;128;16384;16384;estimate;0.0198431;3.61474;1.27229e+10;
1;128;16384;16384;estimate;0.0198643;3.88021;1.27229e+10;
1;128;16384;16384;estimate;0.0198157;3.62193;1.27229e+10;
1;128;16384;16384;estimate;0.0197957;3.56086;1.27229e+10;
1;128;16384;16384;estimate;0.0198051;3.21424;1.27229e+10;
1;128;16384;16384;estimate;0.019779;3.80936;1.27229e+10;
1;128;16384;16384;estimate;0.0198171;3.28674;1.27229e+10;
1;128;16384;16384;estimate;0.0198683;3.613;1.27229e+10;
1;128;16384;16384;estimate;0.0198074;3.87593;1.27229e+10;
1;128;16384;16384;estimate;0.0198104;3.75639;1.27229e+10;
1;128;16384;16384;estimate;0.0197785;3.72842;1.27229e+10;
1;128;16384;16384;estimate;0.0198116;3.58225;1.27229e+10;
1;128;16384;16384;estimate;0.0198282;3.58297;1.27229e+10;
1;128;16384;16384;estimate;0.0198363;3.80306;1.27229e+10;
1;128;16384;16384;estimate;0.0197773;4.02729;1.27229e+10;
1;128;16384;16384;estimate;0.0198563;15.5635;1.27229e+10;
1;128;16384;16384;estimate;0.0197365;3.79784;1.27229e+10;
1;128;16384;16384;estimate;0.0198328;3.59753;1.27229e+10;
1;128;16384;16384;estimate;0.0198567;3.66698;1.27229e+10;
1;128;16384;16384;estimate;0.0198507;3.61005;1.27229e+10;
1;128;16384;16384;estimate;0.0198861;3.6563;1.27229e+10;
1;128;16384;16384;estimate;0.0198426;3.64742;1.27229e+10;
1;128;16384;16384;estimate;0.0197469;3.66747;1.27229e+10;
1;128;16384;16384;estimate;0.0198691;3.7661;1.27229e+10;
1;128;16384;16384;estimate;0.019925;3.64978;1.27229e+10;
1;128;16384;16384;estimate;0.0198543;15.8843;1.27229e+10;
1;128;16384;16384;estimate;0.019958;15.7439;1.27229e+10;
1;128;16384;16384;estimate;0.0198138;15.7222;1.27229e+10;
1;128;16384;16384;estimate;0.0197691;3.73801;1.27229e+10;
1;128;16384;16384;estimate;0.0198779;3.67441;1.27229e+10;
1;128;16384;16384;estimate;0.0198802;3.2998;1.27229e+10;
1;128;16384;16384;estimate;0.019852;3.66901;1.27229e+10;
1;128;16384;16384;estimate;0.0196863;3.69937;1.27229e+10;
1;128;16384;16384;estimate;0.0198367;3.7;1.27229e+10;
1;128;16384;16384;estimate;0.0199006;3.64046;1.27229e+10;
1;128;16384;16384;estimate;0.0198025;3.75241;1.27229e+10;
1;128;16384;16384;estimate;0.0198354;3.83845;1.27229e+10;
1;128;16384;16384;estimate;0.0198284;3.6909;1.27229e+10;
