n_ranks;n_threads;n_x;n_y;plan;planning;fftw_2d_r2c;plan_flops;
1;8;16384;16384;measure;23.0103;0.95799;1.22294e+10;
1;8;16384;16384;measure;22.577;0.976185;1.22294e+10;
1;8;16384;16384;measure;23.2222;0.987784;1.22294e+10;
1;8;16384;16384;measure;23.1492;0.891688;1.22294e+10;
1;8;16384;16384;measure;23.0081;0.923909;1.22126e+10;
1;8;16384;16384;measure;22.7891;0.968274;1.22294e+10;
1;8;16384;16384;measure;23.4804;0.990403;1.22294e+10;
1;16;16384;16384;measure;19.491;0.374332;1.22345e+10;
1;16;16384;16384;measure;18.4655;0.357075;1.22818e+10;
1;16;16384;16384;measure;18.8047;0.356;1.23921e+10;
1;16;16384;16384;measure;18.4889;0.375184;1.2266e+10;
1;16;16384;16384;measure;18.706;0.366338;1.23193e+10;
1;16;16384;16384;measure;18.83;0.360036;1.22818e+10;
1;16;16384;16384;measure;18.7279;0.361475;1.22345e+10;
1;16;16384;16384;measure;19.4152;0.377447;1.22345e+10;
1;16;16384;16384;measure;18.7455;0.354946;1.22345e+10;
1;16;16384;16384;measure;18.3513;0.360249;1.23133e+10;
1;16;16384;16384;measure;18.8639;0.358756;1.23606e+10;
1;16;16384;16384;measure;18.5592;0.364028;1.22345e+10;
1;16;16384;16384;measure;18.6743;0.341879;1.23921e+10;
1;16;16384;16384;measure;19.4455;0.380476;1.22345e+10;
1;16;16384;16384;measure;19.7827;0.34271;1.23133e+10;
1;16;16384;16384;measure;19.1425;0.34631;1.23666e+10;
1;16;16384;16384;measure;19.1013;0.347887;1.22345e+10;
1;16;16384;16384;measure;18.9749;0.352144;1.22345e+10;
1;16;16384;16384;measure;18.7238;0.358362;1.23606e+10;
1;16;16384;16384;measure;18.5805;0.359898;1.22345e+10;
1;16;16384;16384;measure;18.9668;0.34817;1.22345e+10;
1;16;16384;16384;measure;19.3342;0.36423;1.22345e+10;
1;16;16384;16384;measure;19.0277;0.346583;1.2266e+10;
1;16;16384;16384;measure;19.4769;0.35758;1.22345e+10;
1;16;16384;16384;measure;19.9128;0.379499;1.2329e+10;
1;16;16384;16384;measure;18.7488;0.353171;1.22818e+10;
1;16;16384;16384;measure;19.3412;0.370384;1.23981e+10;
1;16;16384;16384;measure;18.9253;0.352595;1.22345e+10;
1;16;16384;16384;measure;18.7817;0.360214;1.22345e+10;
1;16;16384;16384;measure;18.8146;0.375818;1.22345e+10;
1;16;16384;16384;measure;18.6324;0.361275;1.22345e+10;
1;16;16384;16384;measure;18.7873;0.360499;1.22345e+10;
1;16;16384;16384;measure;18.3135;0.361755;1.23133e+10;
1;16;16384;16384;measure;19.52;0.37402;1.23448e+10;
1;16;16384;16384;measure;18.6754;0.360048;1.22818e+10;
1;16;16384;16384;measure;18.7668;0.353874;1.22818e+10;
1;16;16384;16384;measure;18.5337;0.36341;1.22345e+10;
1;16;16384;16384;measure;18.6891;0.356704;1.22818e+10;
1;16;16384;16384;measure;19.1537;0.337849;1.22345e+10;
1;16;16384;16384;measure;18.6163;0.358145;1.22345e+10;
1;16;16384;16384;measure;19.3228;0.368197;1.22985e+10;
1;16;16384;16384;measure;18.8543;0.359721;1.24078e+10;
1;16;16384;16384;measure;18.8636;0.37668;1.22345e+10;
1;16;16384;16384;measure;18.8114;0.360303;1.23921e+10;
1;16;16384;16384;measure;18.5674;0.361502;1.22345e+10;
1;16;16384;16384;measure;18.925;0.365898;1.22513e+10;
1;16;16384;16384;measure;20.0848;0.341808;1.24866e+10;
1;16;16384;16384;measure;18.6834;0.360857;1.22818e+10;
1;16;16384;16384;measure;19.2964;0.361503;1.22345e+10;
1;16;16384;16384;measure;18.9923;0.347271;1.22345e+10;
1;32;16384;16384;measure;16.8189;0.200283;1.22317e+10;
1;32;16384;16384;measure;16.1531;0.182493;1.22806e+10;
1;32;16384;16384;measure;15.2288;0.217224;1.22485e+10;
1;32;16384;16384;measure;16.152;0.212149;1.23296e+10;
1;32;16384;16384;measure;16.2883;0.229124;1.22317e+10;
1;32;16384;16384;measure;16.805;0.199709;1.22806e+10;
1;32;16384;16384;measure;16.664;0.218344;1.22806e+10;
1;32;16384;16384;measure;16.6883;0.201706;1.22317e+10;
1;32;16384;16384;measure;16.7855;0.198937;1.23133e+10;
1;32;16384;16384;measure;14.5681;0.206837;1.22806e+10;
1;32;16384;16384;measure;14.8555;0.208937;1.22317e+10;
1;32;16384;16384;measure;16.245;0.196694;1.25095e+10;
1;32;16384;16384;measure;16.9448;0.198112;1.22974e+10;
1;32;16384;16384;measure;17.1745;0.222927;1.24507e+10;
1;32;16384;16384;measure;15.7362;0.200604;1.22317e+10;
1;32;16384;16384;measure;17.2267;0.382386;1.22317e+10;
1;32;16384;16384;measure;15.8636;0.224215;1.23622e+10;
1;32;16384;16384;measure;16.218;0.226299;1.24475e+10;
1;32;16384;16384;measure;15.7127;0.205103;1.22317e+10;
1;32;16384;16384;measure;19.2591;0.247824;1.23464e+10;
1;32;16384;16384;measure;15.4618;0.205295;1.23459e+10;
1;32;16384;16384;measure;16.4219;0.21742;1.23296e+10;
1;32;16384;16384;measure;16.2462;0.237807;1.22317e+10;
1;32;16384;16384;measure;15.9268;0.205366;1.23464e+10;
1;32;16384;16384;measure;16.9594;0.212747;1.22806e+10;
1;32;16384;16384;measure;17.8911;0.538029;1.22974e+10;
1;32;16384;16384;measure;17.6739;0.215245;1.22317e+10;
1;32;16384;16384;measure;16.3947;0.187986;1.22806e+10;
1;32;16384;16384;measure;15.0315;0.195632;1.22485e+10;
1;32;16384;16384;measure;16.6696;0.199142;1.22485e+10;
1;32;16384;16384;measure;15.9037;0.207341;1.16709e+10;
1;32;16384;16384;measure;16.118;0.198629;1.22485e+10;
1;32;16384;16384;measure;17.1858;0.193464;1.24121e+10;
1;32;16384;16384;measure;14.8187;0.196037;1.23464e+10;
1;32;16384;16384;measure;16.1043;0.197798;1.22317e+10;
1;32;16384;16384;measure;16.107;0.202284;1.22317e+10;
1;32;16384;16384;measure;14.2333;0.197173;1.23133e+10;
1;32;16384;16384;measure;16.0079;0.189695;1.22806e+10;
1;32;16384;16384;measure;16.2391;0.186941;1.23654e+10;
1;32;16384;16384;measure;16.522;0.185184;1.22974e+10;
1;32;16384;16384;measure;18.0142;0.205482;1.22317e+10;
1;32;16384;16384;measure;16.6186;0.199982;1.22317e+10;
1;32;16384;16384;measure;17.0399;0.222926;1.22317e+10;
1;32;16384;16384;measure;16.4179;0.199811;1.23296e+10;
1;32;16384;16384;measure;16.2514;0.199632;1.22317e+10;
1;32;16384;16384;measure;15.6874;0.217879;1.23133e+10;
1;32;16384;16384;measure;17.1964;0.206067;1.23459e+10;
1;32;16384;16384;measure;15.7312;0.202256;1.23165e+10;
1;32;16384;16384;measure;15.991;0.190221;1.23464e+10;
1;32;16384;16384;measure;16.5949;0.20354;1.22317e+10;
1;64;16384;16384;measure;12.5961;0.117238;1.23299e+10;
1;64;16384;16384;measure;14.6585;0.196287;1.22301e+10;
1;64;16384;16384;measure;13.3013;0.183905;1.22301e+10;
1;64;16384;16384;measure;13.3079;0.11937;1.23299e+10;
1;64;16384;16384;measure;13.5161;0.125806;1.23299e+10;
1;64;16384;16384;measure;14.7948;0.262813;1.22301e+10;
1;64;16384;16384;measure;14.7449;0.147708;1.22945e+10;
1;64;16384;16384;measure;12.8617;0.1271;1.228e+10;
1;64;16384;16384;measure;13.5248;0.232828;1.23632e+10;
1;64;16384;16384;measure;13.328;0.181579;1.22301e+10;
1;64;16384;16384;measure;14.3367;0.228805;1.22301e+10;
1;64;16384;16384;measure;15.0541;0.201608;1.23299e+10;
1;64;16384;16384;measure;13.2819;0.115752;1.228e+10;
1;64;16384;16384;measure;14.1088;0.225727;1.23299e+10;
1;64;16384;16384;measure;13.7097;0.267587;1.23299e+10;
1;64;16384;16384;measure;15.4658;0.204376;1.22468e+10;
1;64;16384;16384;measure;12.1811;0.187025;1.23299e+10;
